,dir_img,category,category_num,x0,y0,x1,y1,floral,graphic,striped,embroidered,pleated,solid,lattice,long_sleeve,short_sleeve,sleeveless,maxi_length,mini_length,no_dress,crew_neckline,v_neckline,square_neckline,no_neckline,denim,chiffon,cotton,leather,faux,knit,tight,loose,conventional
144,I_Love_Tacos_Muscle_Tee_img_00000012.jpg,Tee,17,68,88,217,300,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
145,Knife-Pleated_Floral_Skirt_img_00000055.jpg,Skirt,32,86,1,229,170,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
146,Must-Have_Ruched_Blazer_img_00000019.jpg,Blazer,1,17,34,169,165,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
147,Lace-Paneled_Maxi_Dress_img_00000054.jpg,Dress,40,67,25,156,300,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
148,Beaded_Self-Tie_Romper_img_00000004.jpg,Romper,47,41,53,177,264,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
149,Topstitched_Denim_Shorts_img_00000004.jpg,Shorts,31,80,125,164,181,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
150,Boat_Neck_Top_img_00000058.jpg,Top,18,26,15,220,225,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
151,Embroidered_Cutout_Smock_Dress_img_00000051.jpg,Dress,40,97,58,210,271,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
152,Eyelash_Lace_Bodycon_Dress_img_00000001.jpg,Dress,40,61,42,141,186,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
153,Rose_Print_Shorts_img_00000040.jpg,Shorts,31,7,17,225,177,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
154,The_Rolling_Stones_Graphic_Tee_img_00000042.jpg,Tee,17,1,1,200,297,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
155,Abstract_Print_Lace-Paneled_Blouse_img_00000064.jpg,Blouse,2,24,66,187,268,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
156,Floral_Lace_Tank_img_00000041.jpg,Tank,16,28,1,230,300,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
157,Lily_Print_Dress_img_00000037.jpg,Dress,40,1,1,235,300,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
158,Tie-Front_Chiffon_Blouse_img_00000067.jpg,Blouse,2,18,55,138,234,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
159,Flat_Front_Denim_Shorts_img_00000015.jpg,Shorts,31,1,43,199,244,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
160,Butterfly_Print_Tie-Neck_Blouse_img_00000027.jpg,Blouse,2,15,58,181,300,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
161,Open-Front_Duster_Coat_img_00000049.jpg,Coat,38,75,27,202,292,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
162,Crochet_Mesh_Racerback_Tank_img_00000036.jpg,Tank,16,66,81,161,228,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
163,Leopard_Print_Joggers_img_00000015.jpg,Joggers,28,59,10,179,274,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
164,Sheer_Pleated-Front_Blouse_img_00000039.jpg,Blouse,2,72,71,215,277,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
165,Faded_Denim_Cutoffs_img_00000022.jpg,Cutoffs,23,30,91,116,165,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
166,Classic_Cotton_Tee_img_00000039.jpg,Tee,17,1,13,200,290,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
167,Paris_France_Sleeveless_Hoodie_img_00000011.jpg,Hoodie,9,1,70,204,241,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
168,Barbie_Perfect_Tee_img_00000029.jpg,Tee,17,1,92,169,255,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
169,Paisley_Print_Halter_Maxi_Dress_img_00000010.jpg,Dress,40,49,30,137,300,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
170,Floral_Print_Strappy_Dress_img_00000052.jpg,Dress,40,32,51,188,292,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
171,Striped_Racerback_Maxi_Dress_img_00000044.jpg,Dress,40,44,26,190,278,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
172,Distressed_Light_Wash_-_Slim_Fit_Jeans_img_00000012.jpg,Jeans,25,1,1,235,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
173,Favorite_V-Neck_Tee_img_00000024.jpg,Tee,17,78,72,244,239,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
174,Colorblocked_Surplice_Dress_img_00000029.jpg,Dress,40,125,25,181,138,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
175,Marled_Knit_Raglan_Sweater_img_00000008.jpg,Sweater,15,18,89,190,233,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
176,Patchwork_Printed_Long_Jumpsuit_img_00000002.jpg,Jumpsuit,41,47,71,208,282,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
177,Tulip_Hem_Tie-Dye_Dress_img_00000046.jpg,Dress,40,12,68,148,290,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
178,Ruffled_Floral_Chiffon_Blouse_img_00000067.jpg,Blouse,2,30,7,280,282,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
179,Girls_Graphic_Muscle_Tee_img_00000045.jpg,Tee,17,63,66,176,252,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
180,High-Waisted_Leggings_img_00000019.jpg,Leggings,29,85,110,128,261,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
181,Life_In_Progress_Wrap_Belt_Chambray_Dress_img_00000002.jpg,Dress,40,35,58,177,298,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
182,Crochet-Trimmed_Gauze_Maxi_Dress_img_00000039.jpg,Dress,40,59,29,139,300,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
183,Classic_Crew_Neck_Sweater_img_00000061.jpg,Sweater,15,67,29,241,284,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
184,Mid-Rise_-_Distressed_Skinny_Jeans_img_00000012.jpg,Jeans,25,67,1,175,295,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
185,Striped_Lace_Dress_img_00000003.jpg,Dress,40,46,1,264,300,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
186,Tile_Print_Jumpsuit_img_00000063.jpg,Jumpsuit,41,70,37,159,179,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
187,Slub_Knit_Baseball_Tee_img_00000022.jpg,Tee,17,39,79,190,284,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
188,Essential_Raglan_Tee_img_00000054.jpg,Tee,17,32,1,264,278,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
189,Classic_Pullover_Hoodie_img_00000060.jpg,Hoodie,9,48,85,262,259,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
190,Diamond_Print_Halter_Cami_Dress_img_00000013.jpg,Dress,40,63,29,143,218,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
191,Draped_Chiffon_Jacket_img_00000040.jpg,Jacket,10,24,50,174,234,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
192,Bird_Print_Kimono_img_00000013.jpg,Kimono,43,45,56,211,300,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
193,Crochet-Trimmed_Layered_Dress_img_00000045.jpg,Dress,40,89,54,173,190,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
194,Daydreamer_Crocheted_Dress_img_00000069.jpg,Dress,40,37,60,168,286,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
195,Longline_Faux_Fur_Coat_img_00000021.jpg,Coat,38,112,30,158,193,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
196,Bleach_Wash_Chambray_Top_img_00000032.jpg,Top,18,6,80,174,281,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
197,Textured_Stripe_Smocked_Dress_img_00000001.jpg,Dress,40,67,29,161,197,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
198,Clean_Wash_Slim-Leg_Jeans_img_00000016.jpg,Jeans,25,85,1,174,296,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
199,Striped_Open-Front_Cardigan_img_00000021.jpg,Cardigan,5,27,59,205,300,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
200,Oh_Graphic_Tank_img_00000001.jpg,Tank,16,59,70,141,193,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
201,Classic_Knit_Sweater_img_00000011.jpg,Sweater,15,1,32,206,277,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
202,Textured_Midi_Skirt_img_00000058.jpg,Skirt,32,1,1,239,300,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
203,Collarless_Longline_Side-Slit_Jacket_img_00000003.jpg,Jacket,10,57,68,206,289,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
204,Southwestern_Pattern_Longline_Cardigan_img_00000033.jpg,Cardigan,5,1,58,178,290,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
205,Sleeveless_Zip-Front_Hoodie_img_00000026.jpg,Hoodie,9,45,75,147,266,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
206,Midnight_Rambler_Muscle_Tee_img_00000013.jpg,Tee,17,23,57,174,266,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
207,Rose_Print_Maxi_Dress_img_00000015.jpg,Dress,40,50,19,158,300,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
208,Fuzzy_Plaid_Cardigan_img_00000031.jpg,Cardigan,5,28,74,178,300,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
209,Striped_Waffle_Knit_Sweater_img_00000009.jpg,Sweater,15,72,38,144,158,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
210,Open-Back_Blouse_img_00000063.jpg,Blouse,2,49,60,162,293,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
211,Tribal_Print_Pocket_Tee_img_00000007.jpg,Tee,17,1,1,300,250,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
212,Hooded_Henley_Sweater_img_00000066.jpg,Sweater,15,66,74,143,199,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
213,Flat_Collar_Woven_Blouse_img_00000063.jpg,Blouse,2,79,73,189,270,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
214,Contrast_Mesh-Paneled_Tee_img_00000011.jpg,Tee,17,22,58,226,284,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
215,Daisy_Cutoff_Shorts_img_00000002.jpg,Shorts,31,43,5,171,80,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
216,Crochet-Trimmed_Chiffon_Dress_img_00000046.jpg,Dress,40,48,52,200,268,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
217,Tropical_Print_Tank_img_00000016.jpg,Tank,16,33,68,190,300,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
218,Floral_Print_Raglan_Tee_img_00000023.jpg,Tee,17,26,49,211,300,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
219,Longline_Map_Tee_img_00000036.jpg,Tee,17,52,10,258,300,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
220,Zigzag_Print_Surplice_Romper_img_00000005.jpg,Romper,47,31,57,180,275,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
221,Textured_Marled_Knit_Sweater_img_00000012.jpg,Sweater,15,79,43,146,164,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
222,Brushstroke_Print_Belted_Shift_Dress_img_00000026.jpg,Dress,40,64,35,138,193,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
223,Floral-Embroidered_Blouse_img_00000042.jpg,Blouse,2,8,51,180,241,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
224,Bleached_Denim_Joggers_img_00000030.jpg,Joggers,28,35,1,196,274,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
225,Surplice_Back_Keyhole_Jumpsuit_img_00000025.jpg,Jumpsuit,41,40,55,184,259,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
226,Buttoned_Denim_Shirt_Dress_img_00000014.jpg,Dress,40,90,74,148,201,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
227,Micro-Striped_Trouser_Shorts_img_00000010.jpg,Shorts,31,20,9,165,142,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
228,Woven_Flounce_Tank_img_00000040.jpg,Tank,16,58,84,159,252,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
229,Buttoned_Floral_Maxi_Dress_img_00000006.jpg,Dress,40,37,54,161,281,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
230,Lace-Paneled_Off-the-Shoulder_Dress_img_00000014.jpg,Dress,40,61,47,162,291,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
231,Layered_Muscle_Tee_img_00000020.jpg,Tee,17,85,86,156,186,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
232,Floral_Cami_Romper_img_00000043.jpg,Romper,47,12,1,229,295,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
233,Life_in_Progress_Drawstring_Striped_Joggers_img_00000001.jpg,Joggers,28,91,106,153,277,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
234,Chunky_Knit_Tassel_Cardigan_img_00000042.jpg,Cardigan,5,17,77,235,243,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
235,Crochet-Hem_Shorts_img_00000030.jpg,Shorts,31,45,42,153,130,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
236,Classic_Long-Sleeved_Tee_img_00000025.jpg,Tee,17,30,65,174,274,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
237,Slim_Cotton_Chinos_img_00000008.jpg,Chinos,21,30,1,139,295,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
238,Denim_Cutout_Dress_img_00000033.jpg,Dress,40,22,1,200,277,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
239,Embroidered_Split_Neck_Peasant_Blouse_img_00000012.jpg,Blouse,2,43,47,101,144,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
240,Pleated_Tribal_Print_Skirt_img_00000005.jpg,Skirt,32,25,169,145,277,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
241,Faux_Suede_Moto_Jacket_img_00000032.jpg,Jacket,10,37,1,145,238,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
242,Oversized_Open-Front_Blazer_img_00000085.jpg,Blazer,1,40,77,172,300,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
243,Strapless_X-Ray_Roses_Dress_img_00000055.jpg,Dress,40,45,65,140,187,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
244,Striped_Athletic_Jacket_img_00000026.jpg,Jacket,10,163,92,277,276,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
245,Distressed_Denim_Skirt_img_00000016.jpg,Skirt,32,37,1,125,144,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
246,Cutout_Knit_Bodycon_Dress_img_00000058.jpg,Dress,40,49,41,129,192,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
247,Mesh-Paneled_Sweater_img_00000014.jpg,Sweater,15,51,12,146,134,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
248,Classic_Slub_Jersey_Tank_img_00000035.jpg,Tank,16,103,85,216,259,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
249,Open-Front_Zippered_Blazer_img_00000061.jpg,Blazer,1,14,91,236,242,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
250,Smocked_Floral_Gauze_Skirt_img_00000013.jpg,Skirt,32,22,166,209,277,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
251,Scalloped_Lace_Shorts_img_00000025.jpg,Shorts,31,104,8,206,74,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
252,Classic_Scoop_Neck_Top_img_00000012.jpg,Top,18,14,16,218,280,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
253,Crochet-Back_Maxi_Dress_img_00000017.jpg,Dress,40,85,1,174,300,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
254,Easy_Heathered_Dolman_Cardigan_img_00000037.jpg,Cardigan,5,44,72,164,225,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
255,Tribal_Print_Skater_Skirt_img_00000024.jpg,Skirt,32,54,152,204,293,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
256,Long_Crew_Neck_Tee_img_00000038.jpg,Tee,17,96,70,192,147,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
257,Longline_Boyfriend_Blazer_img_00000105.jpg,Blazer,1,61,39,163,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
258,Zip_Pocket_Blazer_img_00000114.jpg,Blazer,1,48,82,214,300,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
259,Longline_Burnout_Tee_img_00000042.jpg,Tee,17,83,30,162,168,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
260,Barbie_Perfect_Tee_img_00000034.jpg,Tee,17,47,78,262,195,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
261,Mixed_Print_Maxi_Dress_img_00000023.jpg,Dress,40,70,48,171,300,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
262,Favorite_Strappy_Shift_Dress_img_00000021.jpg,Dress,40,63,40,145,238,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
263,Fresh_Metallic_Varsity_Tee_img_00000035.jpg,Tee,17,75,88,205,229,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
264,Floral_Crochet_Overlay_Dress_img_00000005.jpg,Dress,40,42,100,193,290,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
265,Broad_Stripe_Knit_Tee_img_00000043.jpg,Tee,17,36,69,170,259,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
266,Heathered_French_Terry_Cardigan_img_00000006.jpg,Cardigan,5,45,74,219,276,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
267,Double-V_Slip_Dress_img_00000008.jpg,Dress,40,35,49,162,300,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
268,Classic_Flared_Jeans_img_00000030.jpg,Jeans,25,63,1,173,299,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
269,Tribal_Print_Drawstring_Joggers_img_00000018.jpg,Joggers,28,62,1,164,281,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
270,Boxy_Cropped_Top_img_00000016.jpg,Top,18,25,70,203,203,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
271,Abstract_Print_Button-Shoulder_Dress_img_00000014.jpg,Dress,40,51,32,145,221,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
272,Tribal-Inspired_Skater_Dress_img_00000006.jpg,Dress,40,106,41,195,187,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
273,Camo_Utility_Jacket_img_00000009.jpg,Jacket,10,12,76,200,260,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
274,Sleeveless_Classic_Woven_Blouse_img_00000032.jpg,Blouse,2,96,67,226,253,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
275,Waffle_Knit_Cardigan_img_00000051.jpg,Cardigan,5,12,22,299,300,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
276,Nylon_Raglan_Bomber_Jacket_img_00000020.jpg,Jacket,10,26,90,201,284,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
277,Floral_Lace_Tank_img_00000029.jpg,Tank,16,47,71,201,260,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
278,Marled_Terrycloth_PJ_Sweatpants_img_00000026.jpg,Sweatpants,33,61,1,161,275,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
279,Tartan_Plaid_Maxi_Dress_img_00000048.jpg,Dress,40,89,29,189,212,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
280,Crinkled_Crepe_Strapless_Romper_img_00000010.jpg,Romper,47,34,52,190,265,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
281,Abstract_Print_Maxi_Dress_img_00000070.jpg,Dress,40,54,26,164,300,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
282,Free_Spirit_Kimono_img_00000012.jpg,Kimono,43,1,70,200,300,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
283,Flat-Front_Shorts_img_00000042.jpg,Shorts,31,3,1,300,293,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
284,Ruffle-Trimmed_Blouse_img_00000023.jpg,Blouse,2,106,5,200,136,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
285,Lace-Paneled_Illusion_Maxi_Dress_img_00000025.jpg,Dress,40,78,35,169,277,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
286,Gathered_Floral_Lace_Dress_img_00000010.jpg,Dress,40,83,1,226,269,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
287,Metallic_Floral_Print_Cami_Dress_img_00000033.jpg,Dress,40,63,32,191,228,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
